ID,question_type,question,context,PREDICTED_ANSWER
EIS01447,convergent,What threshold defines a major source for Prevention of Significant Deterioration (PSD) in 'Clearly Attainment' areas?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","The 250 ton/year threshold defines a major source for Prevention of Significant Deterioration (PSD) in areas that are ""Clearly Attainment"", meaning not within 5% of any National Ambient Air Quality Standard."
EIS01448,convergent,What are the de minimis values for lead and other criteria pollutants in 'Near Nonattainment' areas according to the GCR?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","According to the General Conformity Rule (GCR), the de minimis values for areas designated as ""Near Nonattainment"" are 25 tons per year for lead and 100 tons per year for all other criteria pollutants."
EIS01450,evaluation,"Based on the use of 'Insignificance Indicators,' how reliable is the determination of potential impacts to air quality in the Environmental Impact Analysis Process (EIAP)?","""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","The use of Insignificance Indicators provides a reliable method for determining the potential impacts to air quality in the Environmental Impact Analysis Process. These indicators establish clear thresholds based on the Prevention of Significant Deterioration major source threshold and the General Conformity Rule de minimis values, allowing actions with emissions below these levels to be classified as insignificant. This approach ensures that actions deemed insignificant will not contribute to exceeding the National Ambient Air Quality Standards, providing a sound basis for assessing potential air quality impacts."
EIS01451,evaluation,"Does the EIAP's approach to 'Insignificance Indicators' adequately assess the significance of potential air quality impacts for all types of actions, regardless of their location and proximity to NAAQS thresholds?","""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","No, the EIAP's approach to ""Insignificance Indicators"" does not adequately assess the significance of potential air quality impacts for all types of actions. The thresholds used are based on proximity to the NAAQS and do not account for the specific location or nature of the action. Some actions may have significant localized impacts even if they are below the threshold values, particularly if they occur in sensitive areas or involve emissions of hazardous air pollutants. A more comprehensive analysis considering these factors would be needed to fully assess significance for all action types."
EIS01452,funnel,"What are ""Insignificance Indicators"" used for in the analysis?","""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.",Insignificance Indicators provide a threshold to identify actions with air quality impacts that are so minor they will not cause or contribute to an exceedance of any National Ambient Air Quality Standards. The indicators are based on the Prevention of Significant Deterioration major source threshold for clearly attainment areas and the General Conformity Rule de minimis values for near nonattainment areas.
EIS01453,funnel,What are the two thresholds used as insignificance indicators?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","The two thresholds used as insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for areas that are ""Clearly Attainment"" and the General Conformity Rule (GCR) de minimis values of 25 ton/yr for lead and 100 ton/yr for all other criteria pollutants in areas that are ""Near Nonattainment""."
EIS01454,funnel,What does it mean if an action's net emissions are below the insignificance indicators?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","If an action's net emissions are below the insignificance indicators, it means that the action is considered to have such a minimal impact on air quality that it will not contribute to or cause an exceedance of any National Ambient Air Quality Standards (NAAQS). In other words, the emissions from the action are deemed insignificant and will not adversely affect the attainment status of the area where the action is occurring."
EIS01455,funnel,Where can one find more detail on insignificance indicators?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","Further details on insignificance indicators can be found in chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments."
EIS01456,inference,what impact would it likely have on compliance with the National Ambient Air Quality Standards (NAAQSs)?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","Based on the insignificance indicators described, actions with net emissions below the specified thresholds for all criteria pollutants would likely have an insignificant impact on compliance with the NAAQSs. These low-emitting actions would be unlikely to cause or contribute to an exceedance of any of the air quality standards."
EIS01457,inference,what can be inferred about the significance of their impact on air quality?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","The impact on air quality can be considered insignificant if the net emissions from an action fall below certain thresholds for all criteria pollutants. These thresholds, known as ""Insignificance Indicators,"" provide a reliable way to identify actions that will not cause or contribute to exceeding any National Ambient Air Quality Standards."
EIS01458,process,How are insignificance indicators used to assess the significance of potential impacts to air quality according to the document provided?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","Insignificance indicators provide a threshold to identify actions that have negligible impacts on air quality. If an action's net emissions fall below the established insignificance indicators for all criteria pollutants, it is considered unlikely to cause or contribute to exceedances of the National Ambient Air Quality Standards. The specific insignificance indicator values depend on the current ambient air quality in the area relative to the standards."
EIS01459,process,What is the process for determining whether an action's impact on air quality is considered significant or insignificant as outlined in the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","To determine if an action's air quality impact is significant or insignificant, ""Insignificance Indicators"" are used. These indicators are based on the current ambient air quality compared to the NAAQSs. For areas not within 5% of any NAAQS (""Clearly Attainment""), the indicator is 250 ton/yr. For areas within 5% of any NAAQS (""Near Nonattainment""), the indicators are 25 ton/yr for lead and 100 ton/yr for other criteria pollutants. If an action's net emissions are below these thresholds for all pollutants, it is considered insignificant and won't cause or contribute to exceeding the NAAQSs."
EIS01460,recall,What are the preset insignificance indicators used to assess potential impacts to air quality in the document?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","The preset insignificance indicators used to assess potential impacts to air quality are:

1. The 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (not within 5% of any NAAQS).

2. The General Conformity Rule (GCR) de minimis values of 25 ton/yr for lead and 100 ton/yr for all other criteria pollutants, for actions occurring in areas that are ""Near Nonattainment"" (within 5% of any NAAQS)."
EIS01461,recall,What resource can be consulted for further detail on the insignificance indicators mentioned in the analysis?,"""Insignificance Indicators"" were used in the analysis to provide an indication of the significance of potential impacts to air quality based on current ambient air quality relative to the National Ambient Air Quality Standards (NAAQSs). These insignificance indicators are the 250 ton/yr Prevention of Significant Deterioration (PSD) major source threshold for actions occurring in areas that are ""Clearly Attainment"" (i.e., not within 5% of any NAAQS) and the GCR de minimis values (25 ton/yr for lead and 100 ton/yr for all other criteria pollutants) for actions occurring in areas that are ""Near Nonattainment"" (i.e., within 5% of any NAAQS). These indicators do not define a significant impact; however, they do provide a threshold to identify actions that are insignificant. Any action with net emissions below the insignificance indicators for all criteria pollutant is considered so insignificant that the action will not cause or contribute to an exceedance on one or more NAAQSs. For further detail on insignificance indicators see chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments.","Chapter 4 of the Air Force Air Quality Environmental Impact Analysis Process (EIAP) Guide, Volume II - Advanced Assessments can be consulted for further detail on the insignificance indicators mentioned in the analysis."
EIS01462,closed,Would the Proposed Action introduce T-7A aircraft at Columbus AFB?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01463,closed,Would the Proposed Action reduce the number of T-38C aircraft at Columbus AFB?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01464,closed,Is the construction of additional shelters for T-7A aircraft included in Alternative 1?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",No
EIS01465,closed,Does the No Action Alternative include the introduction of nighttime T-7A flight operations?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",No
EIS01466,closed,Will Alternative 2 increase T-7A operations by approximately 25 percent compared to Alternative 1?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01467,closed,Will Alternative 3 involve the delivery of 61 T-7A aircraft to Columbus AFB?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01468,closed,Does Alternative 2 plan to perform T-7A operations with less intensity than Alternative 3?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01469,closed,Does the Proposed Action include changes to maintenance facilities at Columbus AFB?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",Yes
EIS01470,closed,Will the No Action Alternative lead to an increase in personnel and dependents in the Columbus AFB region?,"The Proposed Action is recapitalization of the T-38C Talon flight training program at Columbus AFB with T7A Red Hawk aircraft. Recapitalization would entail introduction of T-7A aircraft and flight operations at Columbus AFB and associated special use airspace to replace all T-38C aircraft assigned to the installation; introduction of nighttime (between 10 a.m. and 7 a.m.) T-7A flight operations; changes to the number of personnel and dependents in the Columbus AFB region; and construction and upgrade of operations, support, and maintenance facilities.
For Alternative 1, Columbus AFB would receive 61 T-7A aircraft and perform sufficient operations for sustaining pilot training while simultaneously phasing out the T-38C aircraft. Alternative 2 would also result in 61 T-7A aircraft being delivered to Columbus AFB; however, T-7A operations would be performed at an intensity approximately 25 percent greater than Alternative 1 to cover a scenario in which DAF requires a surge or increase in pilot training operations above the current plan. For Alternative 3, Columbus AFB would receive 77 T-7A aircraft and perform T-7A operations at an intensity identical to Alternative 2. Alternative 3 also incorporates a MILCON project alternative to construct 12 additional shelters for the T-7A aircraft. Alternative 3 is intended to provide DAF with operational flexibility, and inclusion of this alternative in the EIS provides analysis to evaluate future capacity needs. The No Action Alternative would not implement T-7A recapitalization at Columbus AFB.",No
